national_rank,state_rank,yield,field_state,class,till_maturity_days,date_planted,planting_rate,row_spacing,number_of_rows,planter_make,planter_model,previous_year_crop,seed_treatment,soil_test,soil_test_year,tillage_practice,shallow_till,shallow_trips,deep_till,deep_trips,estimated_percent,product_1,product_2,product_3,product_4,product_5,product_6,product_7,product_8,product_9,harvest_population,nitrogen,phosphorus,potash,trace_element,manure,when_applied_fall,when_applied_spring,when_applied_at_planting,when_applied_side_dress,start_fertilizer,nitrogen_surface,nitrogen_surface_times,nitrogen_incorporated,nitrogen_incorporated_times,nitrogen_irrigation,nitrogen_irrigation_times,irrigated,method,acres_inches,tillage_practice1,harvester_make,harvester_model,total_acres,date_harvested,row_spacing_1,total_length_of_all_rows,total_rows_width,acres_harvested,total_bushels_harvested,bushels_per_acres,recheck,recheck_reason,total_length_of_all_rows_recheck,total_rows_width_recheck,acres_harvested_recheck,total_bushels_harvested_recheck,bushels_per_acres_recheck
*,*,310.2119,OH,B:Conventional Non-Irrigated Class,108,2019-04-16,39220,20,36,John Deere,DB60,Soybeans,Acceleron+Poncho 250,TRUE,2018,Conventional,TRUE,1,TRUE,1,0,Herbicide:Corvus,Herbicide:Atrazine 4L,Insecticide:Capture LFR,NA,NA,NA,NA,NA,NA,38640,330,75,70,"S:60lbs, Zn:1.5qts",NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Fendt,9T,205,2019-09-23,20,33291,1.6667,1.2738,393.8817,309.2179,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,33291,1.6667,1.2738,395.1479,310.2119
22,1,313.4765,TX,I:Conventional Irrigated Class,118,2019-05-25,40000,20,16,John Deere,1700 MaxEmergePlus Vacuum,Cotton,NA,FALSE,0,Conventional,TRUE,3,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,TRUE,Sprinkler,28,Conventional,Case IH,8240,120,2019-10-15,20,35442,1.6667,1.3561,416.2278,306.93,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,33462,1.6667,1.2803,401.344,313.4765
17,1,304.7604,PA,G:No-Till Irrigated Class,110,2019-04-27,38000,30,16,John Deere,1770 NT CCS,Soybeans,NA,TRUE,2018,No-Till,FALSE,0,FALSE,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,220,0,0,NA,Swine:5000gal,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,FALSE,0,FALSE,0,TRUE,Sprinkler,1,No-Till,John Deere,S660,55,2019-09-24,30,27632,2.5,1.5859,482.1471,304.0211,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,25272,2.5,1.4504,442.0245,304.7604
15*,1,311.3209,NM,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",108,2019-04-12,38000,30,12,John Deere,1750 Vacuum,Vegetable Crop,Cruiser 250/Raxil,TRUE,2019,Strip-Till,FALSE,0,FALSE,0,50,Herbicide:Cinch ATZ,Herbicide:Roundup PowerMax,Herbicide:Resolve Q,Insecticide:Blackhawk Naturalyte Insect Control,Fungicide:Approch Prima,NA,NA,NA,NA,39000,300,40,75,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,TRUE,1,TRUE,6,TRUE,Sprinkler,30,Strip-Till,John Deere,9450,70,2019-10-24,30,24082.9956,2.5,1.3822,427.8124,309.5156,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,24004.0008,2.5,1.3776,428.8757,311.3209
5,1,346.7817,NJ,A:Conventional Non-Irrigated Class,114,2019-05-17,38000,30,6,John Deere,1780 MaxEmerge Plus Vacuum,Corn,Cruiser+Herculex I,TRUE,2019,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,350,70,70,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,S770,15,2019-10-10,30,22401.6,2.5,1.2857,443.645,345.0611,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,21941.4,2.5,1.2593,436.7022,346.7817
2,1,344.5161,NJ,C:No-Till Non-Irrigated Class,114,2019-05-17,38000,30,6,John Deere,1780 MaxEmerge Plus Vacuum,Soybeans,Cruiser+Herculex I,TRUE,2019,No-Till,FALSE,0,FALSE,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,350,70,70,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,S770,20,2019-10-10,30,22444.5,2.5,1.2881,432.1504,335.4944,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,21785.4,2.5,1.2503,430.7485,344.5161
5,4,315.3229,NJ,"E:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Non-Irrigated Class",111,2019-05-03,37000,30,6,John Deere,1780 MaxEmerge Plus Vacuum,Soybeans,Cruiser+Herculex I,TRUE,2019,Strip-Till,FALSE,0,FALSE,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,300,100,50,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,Strip-Till,John Deere,S660,30,2019-09-30,30,23251.8,2.5,1.3345,428.2661,320.9188,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,23286.9,2.5,1.3365,421.429,315.3229
3,1,345.2847,NJ,G:No-Till Irrigated Class,111,2019-05-17,40000,30,6,John Deere,1780 MaxEmerge Plus Vacuum,Soybeans,Cruiser+Herculex I,TRUE,2019,No-Till,FALSE,0,FALSE,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,350,70,70,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,FALSE,0,FALSE,0,TRUE,Furrow,3,No-Till,John Deere,S770,20,2019-10-10,30,22101.3,2.5,1.2684,435.5325,343.3716,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,22850.1,2.5,1.3114,452.8064,345.2847
13,1,307.1061,NE,G:No-Till Irrigated Class,115,2019-05-08,34000,30,16,John Deere,1720 CCS Stack-Fold,Soybeans,NA,TRUE,2019,No-Till,FALSE,0,FALSE,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,33000,275,75,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,TRUE,1,TRUE,Drip,5,No-Till,John Deere,S670,44,2019-10-15,30,31351.9992,2.5,1.7994,552.7012,307.1586,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,27321.9996,2.5,1.5681,481.5731,307.1061
4,2,329.5054,IA,G:No-Till Irrigated Class,113,2019-05-07,40000,30,12,John Deere,1790 CCS,Soybeans,NA,TRUE,2018,No-Till,FALSE,0,FALSE,0,30,Herbicide:Halex,Fungicide:Trivapro,NA,NA,NA,NA,NA,NA,NA,37000,300,250,275,"B:1lbs, Mg:44lbs, S:105lbs",NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,TRUE,1,TRUE,4,TRUE,Drip,4,No-Till,John Deere,S780,78,2019-11-01,30,21780,2.5,1.25,391.1538,312.923,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,21780,2.5,1.25,411.8817,329.5054
2,1,357.7096,IA,G:No-Till Irrigated Class,114,2019-05-17,38000,30,12,John Deere,1790 CCS,Soybeans,NA,TRUE,2018,No-Till,FALSE,0,FALSE,0,30,Fungicide:Trivapro,NA,NA,NA,NA,NA,NA,NA,NA,37000,300,250,275,"B:3lbs, Mg:45lbs, S:100lbs",NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,TRUE,1,TRUE,4,TRUE,Drip,4,No-Till,John Deere,S780,75,2019-11-05,30,23522.4,2.5,1.35,444.2485,329.073,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,23522.4,2.5,1.35,482.9079,357.7096
5,1,355.7103,AL,I:Conventional Irrigated Class,120,2019-03-26,37500,30,16,John Deere,1795,Soybeans,NA,TRUE,2018,Conventional,FALSE,0,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34200,375,60,60,S:null,Broiler:2tons,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,1,TRUE,2,TRUE,Sprinkler,10,Conventional,John Deere,S690,200,2019-08-31,30,21864,2.5,1.2548,379.3314,302.3043,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,22200,2.5,1.2741,453.2105,355.7103
34,1,294.2616,KY,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",120,2019-04-16,36000,30,24,John Deere,DB60,Wheat/Soybeans,PPST 250,TRUE,2018,Minimum-Till,TRUE,1,TRUE,1,0,Herbicide:Abundit Extra,"Herbicide:2,4-D LV4",Herbicide:Leadoff,Herbicide:Abundit Extra,Herbicide:AAtrex 4L,Herbicide:Steadfast Q,Herbicide:Status,NA,NA,35500,242,0,0,"S:16lbs, Zn:1.5lbs, B:.5lbs, Ca:18lbs",NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,TRUE,1,TRUE,3,TRUE,Sprinkler,15,Minimum-Till,John Deere,S680,85,2019-09-11,30,23712,2.5,1.3609,408.8728,300.4429,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,23628,2.5,1.3561,399.0482,294.2616
22,2,301.4908,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",118,2019-04-18,34000,30,14,Case IH,1230 Stackerbar Early Riser,Soybeans,Apron Max+Poncho 250,FALSE,0,Ridge-Till,TRUE,1,FALSE,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,33500,201,75,50,S:15lbs,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,TRUE,2,FALSE,0,TRUE,Furrow,4,Ridge-Till,Case IH,8250,31,2019-10-14,30,29484,2.5,1.6921,511.6382,302.3688,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,27120,2.5,1.5565,469.2705,301.4908
3,1,522.965,GA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",115,2019-03-26,38000,15,15,Harvest International,Ultra Plant Series 40,Soybeans,Poncho 500,TRUE,2019,Strip-Till,FALSE,0,FALSE,0,70,Herbicide:Atrazine+Roundup,NA,NA,NA,NA,NA,NA,NA,NA,48000,500,200,500,NA,Poultry:null,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,2,TRUE,4,TRUE,Sprinkler,18,Strip-Till,Case IH,8250,40,2019-07-27,15,62704,1.25,1.7994,930.3533,517.0353,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,61424,1.25,1.7626,921.7781,522.965
1,1,552.9674,GA,I:Conventional Irrigated Class,112,2019-03-27,44000,15,15,Harvest International,Ultra Plant Series 40,Soybeans,Poncho 500,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48000,500,200,500,NA,Poultry:,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,2,TRUE,4,TRUE,Sprinkler,18,Conventional,Case IH,8250,80,2019-08-07,15,60992,1.25,1.7502,989.6639,565.4576,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,65504,1.25,1.8797,1039.4128,552.9674
1,1,432.0448,GA,G:No-Till Irrigated Class,111,2019-04-01,42000,15,15,Harvest International,Ultra Plant Series 40,Soybeans,Poncho 500,TRUE,2018,No-Till,FALSE,0,FALSE,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,42000,450,150,450,NA,Poultry:null,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,2,TRUE,4,TRUE,Sprinkler,18,No-Till,Case IH,8250,80,2019-08-08,15,78576,1.25,2.2548,947.1507,420.0597,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,71152,1.25,2.0418,882.1491,432.0448
3,3,393.0513,GA,I:Conventional Irrigated Class,111,2019-03-27,44000,15,15,Harvest International,Ultra Plant Series 40,Soybeans,Poncho 500,TRUE,2018,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,450,100,450,NA,Poultry:null,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,2,TRUE,4,TRUE,Sprinkler,18,Conventional,Case IH,8250,40,2019-07-27,15,77696,1.25,2.2296,867.2992,388.9932,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,83088,1.25,2.3843,937.1521,393.0513
4,2,430.0318,GA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",112,2019-03-25,40000,15,15,Harvest International,Ultra Plant Series 40,Soybeans,Poncho 500,TRUE,2018,Strip-Till,FALSE,0,FALSE,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,44000,450,100,450,NA,Poultry:,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,2,TRUE,4,TRUE,Sprinkler,18,Strip-Till,Case IH,8250,80,2019-08-08,15,83312,1.25,2.3907,1008.9024,422.0113,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,74064,1.25,2.1253,913.9466,430.0318
15,1,306.323,VA,C:No-Till Non-Irrigated Class,120,2019-04-28,36000,30,12,Kinze,3600,Soybeans,NA,TRUE,2016,No-Till,FALSE,0,FALSE,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,300,0,0,NA,Poultry:2tons,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,9560,59,2019-10-04,30,22164,2.5,1.272,395.6192,311.0214,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,22164,2.5,1.272,389.6429,306.323
14,2,323.0273,WA,I:Conventional Irrigated Class,99,2019-04-25,45000,30,16,John Deere,1720 CCS Stack-Fold,Vegetable Crop,NA,TRUE,2019,Conventional,FALSE,0,TRUE,2,0,Herbicide:Impact,Herbicide:Atrazine 4L,NA,NA,NA,NA,NA,NA,NA,42000,300,140,400,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,TRUE,5,TRUE,Sprinkler,32,Conventional,John Deere,S780,65,2019-10-10,30,24432,2.5,1.4022,442.6361,315.6726,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,24432,2.5,1.4022,452.9489,323.0273
*,*,351.1243,VA,A:Conventional Non-Irrigated Class,114,2019-04-28,38000,30,12,Case IH,2140 Early Riser,Soybeans,Poncho 1250,TRUE,2019,Conventional,FALSE,0,TRUE,7,0,Herbicide:Atrazine,Herbicide:Roundup,Herbicide:Resicore,NA,NA,NA,NA,NA,NA,38000,353,80,200,"B:1null, S:30null, Mn:2null, Fe:null",NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case,8230,350,2019-09-20,30,26136,2.5,1.5,561.4066,374.2711,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,26136,2.5,1.5,526.6864,351.1243
1,1,381.4666,VA,A:Conventional Non-Irrigated Class,118,2019-04-28,38000,30,12,Case IH,2140 Early Riser,Soybeans,Poncho 1250,TRUE,2019,Conventional,FALSE,0,TRUE,7,0,Herbicide:Atrazine,Herbicide:Roundup,Herbicide:Resicore,NA,NA,NA,NA,NA,NA,38000,300,90,200,S:75lbs,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,4,FALSE,0,FALSE,NA,0,Conventional,Case IH,8230,20,2019-09-24,30,26136,2.5,1.5,504.9873,336.6582,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,26136,2.5,1.5,572.1999,381.4666
30*,*,296.2357,OR,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",108,2019-04-25,37000,30,16,John Deere,1700 MaxEmerge Vacuum,Other,Cruiser 250/Raxil,TRUE,2019,Strip-Till,FALSE,0,FALSE,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,362,22,87,"Mg:12.2lbs, Ca:27.2lbs, S:9.1lbs, Zn:.2lbs",Cattle:1292543.9gal,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,TRUE,11,TRUE,Sprinkler,34,Strip-Till,John Deere,S680,119,2019-09-27,30,23208,2.5,1.332,401.7278,301.5974,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,23208,2.5,1.332,394.586,296.2357
8,1,329.6217,OR,I:Conventional Irrigated Class,113,2019-04-27,37481,30,16,John Deere,1700 MaxEmerge Vacuum,Other,Cruiser 250/Raxil,TRUE,2019,Conventional,TRUE,1,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,326,63,220,"Mg:35.3lbs, Ca:96.1lbs, S:60.3, Zn:1.6lbs",Cattle:1455283gal,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,TRUE,10,TRUE,Sprinkler,35,Conventional,John Deere,S680,119,2019-10-10,30,26460,2.5,1.5186,522.557,344.1044,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,27168,2.5,1.5592,513.9462,329.6217
12*,2,317.4324,OR,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",105,2019-04-24,40000,30,8,John Deere,1700 MaxEmerge Vacuum,Other,Cruiser 250/Raxil,TRUE,2019,Strip-Till,FALSE,0,FALSE,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,206,45,0,Ca:65.3lbs,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,FALSE,0,TRUE,7,TRUE,Sprinkler,33,Strip-Till,John Deere,S680,150,2019-10-04,30,27696,2.5,1.5895,491.5385,309.241,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,27528,2.5,1.5799,501.5115,317.4324
6,1,330.8047,OR,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",113,2019-05-01,37307,30,16,John Deere,1700 MaxEmerge Vacuum,Other,Cruiser 250/Raxil,TRUE,2019,Strip-Till,FALSE,0,FALSE,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37307,270,1,0,S:48.3,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,FALSE,0,TRUE,7,TRUE,Sprinkler,33,Strip-Till,John Deere,S680,122,2019-10-07,30,27003.9996,2.5,1.5498,526.2609,339.567,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,27072,2.5,1.5537,513.9713,330.8047
11,2,326.24,OR,I:Conventional Irrigated Class,113,2019-04-26,37000,30,8,John Deere,1700 MaxEmergePlus Vacuum,Other,Cruiser 250/Raxil,TRUE,2019,Conventional,FALSE,0,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,155,22,86,"Mg:12.1lbs, Ca:27.1lbs, S:9lbs, Zn:.2lbs",Cattle:1776000gal,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,TRUE,6,TRUE,Sprinkler,39,Conventional,John Deere,S680,125,2019-10-10,30,28140,2.5,1.615,528.2764,327.1061,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,28080,2.5,1.6116,525.7684,326.24
8,2,311.4301,NJ,C:No-Till Non-Irrigated Class,111,2019-05-12,47000,15,32,John Deere,1790 CCS,Soybeans,NA,FALSE,0,No-Till,FALSE,0,FALSE,0,60,Herbicide:Guardsman,Herbicide:AAtrex,Fungicide:Headline,NA,NA,NA,NA,NA,NA,47000,150,0,0,NA,Poultry:2tons,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,9670,50,2019-09-30,15,47127.6,1.25,1.3524,420.8149,311.1616,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,46979.4,1.25,1.3481,419.8389,311.4301
1,1,339.0991,NJ,"E:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Non-Irrigated Class",111,2019-05-15,48000,15,32,John Deere,1790 CCS,Soybeans,NA,FALSE,0,Mulch-Till,TRUE,1,FALSE,0,0,Herbicide:Guardsman,Herbicide:AAtrex,Fungicide:Headline,NA,NA,NA,NA,NA,NA,48000,150,50,50,NA,Poultry:2tons,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Mulch-Till,John Deere,9670,60,2019-10-11,30,24675.3,2.5,1.4162,477.2418,336.9876,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,21996,2.5,1.2624,428.0787,339.0991
17*,3,310.2291,VA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",111,2019-04-03,33500,30,12,Kinze,3600,Wheat/Soybeans,Poncho 1250+VOTiVO,TRUE,2018,Minimum-Till,TRUE,1,TRUE,1,0,Herbicide:Simazat 4L,Herbicide:Barrage HF,Herbicide:Vision,Herbicide:Resicore,NA,NA,NA,NA,NA,33000,350,50,300,"B:1lbs, Zn:2lbs",NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,TRUE,Sprinkler,8,Minimum-Till,Case IH,8240,75,2019-08-30,30,22152,2.5,1.2713,392.6703,308.873,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,22212,2.5,1.2748,395.4801,310.2291
20*,4*,305.2894,VA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",118,2019-04-04,34000,30,12,John Deere,1770 Conservation,Wheat/Soybeans,Poncho 1250+VOTiVO,TRUE,2018,Minimum-Till,TRUE,1,TRUE,1,0,Herbicide:Simazat 4L,Herbicide:Barrage HF,Herbicide:Vision,Herbicide:Resicore,NA,NA,NA,NA,NA,33500,350,50,300,"B:1lbs, Zn:2lbs",NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,TRUE,Sprinkler,8,Minimum-Till,Case IH,8240,45,2019-09-03,30,22128,2.5,1.27,385.8284,303.8019,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,23112,2.5,1.3264,404.9358,305.2894
23*,5*,300.1012,VA,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",118,2019-04-07,33400,30,12,Kinze,3600,Wheat/Soybeans,Poncho 1250+VOTiVO,TRUE,2018,Minimum-Till,TRUE,1,TRUE,1,0,Herbicide:Simazat 4L,Herbicide:Barrage HF,Herbicide:Resicore,Herbicide:Vision,NA,NA,NA,NA,NA,33000,350,50,300,"B:1lbs, Zn:2lbs",NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,TRUE,Sprinkler,8,Minimum-Till,Case IH,8240,122,2019-08-27,30,26160,2.5,1.5014,452.7156,301.529,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,26040,2.5,1.4945,448.5013,300.1012
6,2,302.2533,PA,"E:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Non-Irrigated Class",113,2019-05-01,34000,30,6,John Deere,7200 MaxEmerge 2 Vacuum,Soybeans,NA,TRUE,2018,Minimum-Till,TRUE,1,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,340,160,300,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,FALSE,0,FALSE,0,FALSE,NA,0,Minimum-Till,John Deere,9650 STS,12,2019-09-28,30,24108,2.5,1.3836,424.4243,306.7536,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,21888,2.5,1.2562,379.6906,302.2533
1,1,422.3521,MD,C:No-Till Non-Irrigated Class,118,2019-04-29,38000,30,6,John Deere,7200 Conservation,Corn,Acceleron+Poncho 250,TRUE,2019,No-Till,FALSE,0,FALSE,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,380,120,300,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,John Deere,9500,14,2019-10-15,30,21810,2.5,1.2517,528.6648,422.3574,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,21810,2.5,1.2517,528.6581,422.3521
26,3,308.6528,WA,I:Conventional Irrigated Class,101,2019-05-07,38000,30,16,John Deere,1720 Stack-Fold MaxEmerge Plus,Vegetable Crop,Cruiser 250/Raxil,TRUE,2019,Conventional,TRUE,2,TRUE,1,0,"Herbicide:2,4-D+Roundup",NA,NA,NA,NA,NA,NA,NA,NA,35000,350,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,TRUE,10,TRUE,Sprinkler,20,Conventional,John Deere,9600,40,2019-10-09,30,25248,2.5,1.449,455.4882,314.3466,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,25128,2.5,1.4421,445.1082,308.6528
18,1,304.2934,NC,G:No-Till Irrigated Class,118,2019-04-30,40000,22,24,John Deere,DB44,Soybeans,Poncho 1250+VOTiVO + Invigor8,TRUE,2018,No-Till,FALSE,0,FALSE,0,98,Herbicide:Gramoxone Inteon,Herbicide:Callisto+Roundup,Herbicide:AAtrex 4L+Atrazine,Fungicide:Headline AMP,NA,NA,NA,NA,NA,32000,300,225,300,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,0,TRUE,6,TRUE,Drip,11,No-Till,John Deere,S680,50,2019-09-18,22,29826.6656,1.8333,1.2553,382.615,304.7996,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,29732.0016,1.8333,1.2513,380.7623,304.2934
4,3,315.3455,NJ,"E:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Non-Irrigated Class",112,2019-05-02,34000,30,12,John Deere,1770 Conservation,Soybeans,Acceleron,TRUE,2016,Minimum-Till,TRUE,2,FALSE,0,0,Herbicide:Resicore,Herbicide:Atrazine 4L,Insecticide:Tombstone,NA,NA,NA,NA,NA,NA,36500,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Minimum-Till,Cat,Lexion 575R,19,2019-10-02,30,22818,2.5,1.3096,411.1902,313.9815,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,22842,2.5,1.311,413.418,315.3455
33*,1,302.2696,VA,I:Conventional Irrigated Class,118,2019-04-20,32000,30,12,Kinze,3660,Wheat/Soybeans,NA,TRUE,2018,Conventional,TRUE,1,TRUE,1,0,Herbicide:Resicore,Herbicide:Simazine,Herbicide:Sharpen,Herbicide:Roundup,NA,NA,NA,NA,NA,31000,320,50,240,"B:2pt, Zn:2pt, Mg:1pt",NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,TRUE,1,TRUE,2,TRUE,Sprinkler,6,Conventional,John Deere,S770,55,2019-09-18,30,24912,2.5,1.4298,430.1644,300.8563,Recheck,Recheck required in order to become valid: Bushels per acre > 300.0000,24912,2.5,1.4298,432.1851,302.2696
